codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf
45991,,AQA-84M,,,,,,95,105,115,115,,False,media,True,463,True
45992,,AQA-86,"Accesorios para baño, acabado cromo","Accesorios para baño, acabado cromo",,,,180,200,220,220,,True,alta,False,463,True
45993,,AQA-86G,"Accesorios para baño, acabado cromo-oro","Accesorios para baño, acabado cromo-oro",,,,205,225,245,245,,True,alta,False,463,True
45994,,AQA-86N,"Accesorios para baño, acabado níquel satinado","Accesorios para baño, acabado níquel satinado",,,,205,225,245,245,,True,alta,False,463,True
45995,,AQA-86M,"Accesorios para baño, acabado negro mate","Accesorios para baño, acabado negro mate",,,,180,200,220,220,,True,alta,False,463,True
45996,,AQA-87,"Accesorios para baño, acabado cromo","Accesorios para baño, acabado cromo",,,,110,120,130,130,,True,alta,False,463,True
45997,,AQA-87G,"Accesorios para baño, acabado cromo-oro","Accesorios para baño, acabado cromo-oro",,,,120,130,145,145,,True,alta,False,463,True
45998,,AQA-87N,"Accesorios para baño, acabado níquel satinado","Accesorios para baño, acabado níquel satinado",,,,120,130,145,145,,True,alta,False,463,True
45999,,AQA-87M,"Accesorios para baño, acabado negro mate","Accesorios para baño, acabado negro mate",,,,110,120,130,130,,True,alta,False,463,True
46004,,APSO-S,"Interruptor de sobreponer sencillo, VOLTECK",Interruptores de sobreponer,VOLTECK,"Artefactos eléctricos Línea de Sobreponer <span class=""Torange"">|</span> Artefactos eléctricos Línea Económica",Sencillo Baquelita Marfil 100,12,14.50,14.50,14.50,,True,alta,True,392,True
46005,,APSE-CL,,,,,,,,,,,False,baja,True,,False
46006,,APDO-CL,,,,,,,,,,,False,baja,True,,False
46007,,APTR-CL,,,,,,,,,,,False,baja,True,,False
46008,,COAP-CL,,,,,,,,,,,False,baja,True,,False
46009,,APSE-ECL,,,,,,,,,,,False,baja,True,,False
46012,,AL-AA-D,"Despachador con 16 pilas alcalinas AA, VOLTECK","Exhibidor despachador con pilas Tarjetas despachadoras con 16 pilas alcalinas, precio por pila",VOLTECK,Pilas,AA 3,,,,,,True,media,True,413,True
46013,,AL-AAA-D,"Despachador con 16 pilas alcalinas AAA, VOLTECK","Exhibidor despachador con pilas Tarjetas despachadoras con 16 pilas alcalinas, precio por pila",VOLTECK,Pilas,AAA 3,,,,,,True,media,True,413,True
46015,,PLA-301L,"Luminarios decorativos LED tipo plafón, de sobreponer, Fría 6,500 K 8 * 600 lm 4.5 cm 21 cm","Luminarios decorativos LED tipo plafón, de sobreponer",,,"Fría 6,500 K 8 * 600 lm 4.5 cm 21 cm",130,145,160,160,,True,alta,False,435,True
46016,,PLA-302L,"Luminarios decorativos LED tipo plafón, de sobreponer, Fría 6,500 K 15 * 1¯300 lm 5 cm 25 cm","Luminarios decorativos LED tipo plafón, de sobreponer",,,"Fría 6,500 K 15 * 1¯300 lm 5 cm 25 cm",160,175,195,195,,True,alta,False,435,True
46017,,PLA-303L,"Luminarios decorativos LED tipo plafón, de sobreponer, Fría 6,500 K 18 * 1¯400 lm 6 cm 33 cm","Luminarios decorativos LED tipo plafón, de sobreponer",,,"Fría 6,500 K 18 * 1¯400 lm 6 cm 33 cm",225,245,270,270,,True,alta,False,435,True
46018,,PLA-304L,"Luminarios decorativos LED tipo plafón, de sobreponer, Fría 6,500 K 22 * 1¯600 lm 6 cm 37 cm","Luminarios decorativos LED tipo plafón, de sobreponer",,,"Fría 6,500 K 22 * 1¯600 lm 6 cm 37 cm",255,280,310,310,,True,alta,False,435,True
46020,,IS-230,,,,,,210,230,250,250,,False,media,True,402,True
46021,,MUL-6EG,"Multicontactos económicos , 6 entradas ×6 ×6, Surtidos","Multicontactos económicos , 6 entradas ×6 ×6",,,Surtidos,60,66,73,73,,True,alta,False,409,True
46023,,COL-52,"Coladera 5"" universal,ABS,rejilla cromada 3 tornillos, FOSET",,FOSET,"Válvulas antirretorno, coladeras, rejilla, tapas y resumideros",,,,,,,True,baja,True,,False
46025,,BASE-4,,»,,,,210,230,250,250,,False,media,True,402,True
46026,,LED-1AZ,,,,,,,,,,,False,baja,True,,False
46027,,LED-1VE,,,,,,,,,,,False,baja,True,,False
46028,,LED-1AM,,,,,,,,,,,False,baja,True,,False
46029,,LED-1RO,,,,,,,,,,,False,baja,True,,False
46038,,LED-40S,,ocos tiBo 0arra,,,600 lm 40 W 5 W,33,36,39,39,,False,media,True,427,True
46039,,LED-60S,,ocos tiBo 0arra,,,"1,000 lm 75 W 8 W",36,39,43,43,,False,media,True,427,True
46043,,CA-RE-7,,"Pilas D, larga duración",,,,,,,,,False,baja,True,413,True
46044,,CA-RE-8,,"Pilas D, larga duración",,,46043,,,,,,False,baja,True,413,True
46045,,CA-RE-9,,"Pilas D, larga duración",,,46044 46043,,,,,,False,baja,True,413,True
46046,,CA-RE-10,,"Pilas D, larga duración",,,46045 46044 46043,,,,,,False,baja,True,413,True
46050,,CAB-8N,"precio por rollo de 100 m, 8 AWG",precio por rollo de 100 m,,,8 AWG,,,,,,False,media,True,396,True
46051,,CAB-10N,"precio por rollo de 100 m, 10 AWG",precio por rollo de 100 m,,,10 AWG,,,,,,False,media,True,396,True
46052,,CAB-12N,"precio por rollo de 100 m, 12 AWG",precio por rollo de 100 m,,,12 AWG,,,,,,False,media,True,396,True
46053,,CAB-14N,"precio por rollo de 100 m, 14 AWG",precio por rollo de 100 m,,,14 AWG,,,,,,False,media,True,396,True
46054,,CAB-8B,"precio por rollo de 100 m, 8 AWG",precio por rollo de 100 m,,,8 AWG,,,,,,False,media,True,396,True
46055,,CAB-10B,"precio por rollo de 100 m, 10 AWG",precio por rollo de 100 m,,,10 AWG,,,,,,False,media,True,396,True
46056,,CAB-12B,"precio por rollo de 100 m, 12 AWG",precio por rollo de 100 m,,,12 AWG,,,,,,False,media,True,396,True
46057,,CAB-14B,"precio por rollo de 100 m, 14 AWG",precio por rollo de 100 m,,,14 AWG,,,,,,False,media,True,396,True
46058,,CAB-8R,,,,,8 AWG 1,,,,,,False,baja,True,396,True
46059,,CAB-10R,,,,,10 AWG 1,,,,,,False,baja,True,396,True
46060,,CAB-12R,,,,,12 AWG 1,,,,,,False,baja,True,396,True
46061,,CAB-14R,,,,,14 AWG 1,,,,,,False,baja,True,396,True
46062,,CAB-8V,,,,,8 AWG 1,,,,,,False,baja,True,396,True
46063,,CAB-10V,,,,,10 AWG 1,,,,,,False,baja,True,396,True
46064,,CAB-12V,,,,,12 AWG 1,,,,,,False,baja,True,396,True
46065,,CAB-14V,,,,,14 AWG 1,,,,,,False,baja,True,396,True
46066,,CDU-12,"dúplex flexibles SPT rollo de 100 m, 2 12 A*G 65 1",dúplex flexibles SPT rollo de 100 m,,,2 12 A*G 65 1,,,,,,False,media,True,397,True
46067,,CDU-14,"dúplex flexibles SPT rollo de 100 m, 2 14 A*G 41 1",dúplex flexibles SPT rollo de 100 m,,,2 14 A*G 41 1,,,,,,False,media,True,397,True
46068,,CDU-16,"dúplex flexibles SPT rollo de 100 m, 2 16 A*G 26 1",dúplex flexibles SPT rollo de 100 m,,,2 16 A*G 26 1,,,,,,False,media,True,397,True
46069,,CDU-18,"dúplex flexibles SPT rollo de 100 m, 2 18 A*G 16 1",dúplex flexibles SPT rollo de 100 m,,,2 18 A*G 16 1,,,,,,False,media,True,397,True
46079,,CDU-12E,"Rollo de 100 m cordón dúplex 12 AWG, VOLTECK",flexible 12 AWG rollo de 100 m,VOLTECK,"Cordones de uso extra rudo, dúplex flexibles SPT y cables desnudos",2 12 A*G 65 1 100 1,,,,,,True,media,True,397,True
46086,,CUSB-OB,Tomas de televisión y de teléfono Módulo puerto USB-A,Tomas de televisión y de teléfono Módulo puerto USB-A,,,,145,175,175,175,,True,alta,False,386,True
46087,,FUS-30A-D,,,,,,11,12,13,13,,False,media,True,401,True
46088,,MUL-230U,,×2,,,,195,215,235,235,,False,media,True,411,True
46090,,LEDCI-75F,,,,,,,,,,,False,baja,True,,False
46091,,LEDCI-120F,,,,,,,,,,,False,baja,True,,False
46092,,TVSF-70,,,,,,,,,,,False,baja,True,,False
46093,,TVSA-65,,,,,,,,,,,False,baja,True,,False
46094,,TVSM-37,"Soporte para pantallas de 23"" a 37"" articulado, VOLTECK",,VOLTECK,Soportes para pantallas y monitores,,,,,,,True,baja,True,,False
46095,,TVSM-42,"Soporte para pantallas de 23"" a 42"" articulado, VOLTECK",,VOLTECK,Soportes para pantallas y monitores,,,,,,,True,baja,True,,False
46096,,TVSM-65,"Soporte para pantallas de 26"" a 65"" articulado, VOLTECK",,VOLTECK,Soportes para pantallas y monitores,,,,,,,True,baja,True,,False
46097,,MUFAR-1-1/4,"Mufa roscada 1-1/4"" para tubo, VOLTECK","Mufa roscada para tubo 1 i|v"", Kit CFE",VOLTECK,"Tubos / Componentes para Kit CFE, perfiles monocanales y abrazaderas",,39,43,47,47,,True,alta,True,419,True
46098,,RB-114-12,"Reducción bushing de 1-1/4"" a 1/2"", VOLTECK","Reducción bushing 1 i|v"" – i|t"", Kit CFE",VOLTECK,"Tubos / Componentes para Kit CFE, perfiles monocanales y abrazaderas",,29,32,35,35,,True,alta,True,419,True
46106,,COSO-D,"Contacto de sobreponer dúplex sin tierra, VOLTECK",Contactos de sobreponer dúplex Interruptores de sobreponer,VOLTECK,"Artefactos eléctricos Línea de Sobreponer <span class=""Torange"">|</span> Artefactos eléctricos Línea Económica",HpleL Baquelita Marfil 100,22,24,26,26,,True,alta,True,392,True
46107,,CODO-GFCI,,,,,,,,,,,False,baja,True,,False
46108,,COSO-S,"Contacto de sobreponer sencillo sin tierra, VOLTECK",Contactos de sobreponer dúplex Interruptores de sobreponer,VOLTECK,"Artefactos eléctricos Línea de Sobreponer <span class=""Torange"">|</span> Artefactos eléctricos Línea Económica",Sencillo Baquelita Marfil 100,13,14.50,16,16,,True,alta,True,392,True
46111,,CODO-CL,,,,,,,,,,,False,baja,True,,False
46112,,COI-S,"Contacto industrial blindado polarizado, VOLTECK","Contactos blindados , con abrazadera",VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos [\a ),20,22,24,24,,True,alta,True,403,True
46113,,COI-A,"Contactos blindados , con abrazadera, 2 Polos 3 hilos [\a )","Contactos blindados , con abrazadera",,,2 Polos 3 hilos [\a ),20,22,24,24,,True,alta,False,403,True
46114,,COI-CH,"Contactos blindados , con abrazadera, 2 Polos 3 hilos \_Y )","Contactos blindados , con abrazadera",,,2 Polos 3 hilos \_Y ),24,26,29,29,,True,alta,False,403,True
46116,,COP-S,"Contacto industrial plástico polarizado, VOLTECK",Contactos plásticos,VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos [\a ) 10,22,26,26,26,,True,alta,True,403,True
46117,,COP-A,"Contactos plásticos, 2 Polos 3 hilos [\a ) 10",Contactos plásticos,,,2 Polos 3 hilos [\a ) 10,20,24,24,24,,True,alta,False,403,True
46118,,COP-CH,"Contactos plásticos, 2 Polos 3 hilos \_Y ) 10",Contactos plásticos,,,2 Polos 3 hilos \_Y ) 10,24,29,29,29,,True,alta,False,403,True
46119,,COR-S,"Contacto industrial reforzado polarizado, VOLTECK","Contactos reforzados , con abrazadera",VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos [\a ) 10,18,22,22,22,,True,alta,True,403,True
46120,,COR-A,"Contactos reforzados , con abrazadera, 2 Polos 3 hilos [\a ) 10","Contactos reforzados , con abrazadera",,,2 Polos 3 hilos [\a ) 10,20,24,24,24,,True,alta,False,403,True
46121,,COR-CH,"Contactos reforzados , con abrazadera, 2 Polos 3 hilos \_Y ) 10","Contactos reforzados , con abrazadera",,,2 Polos 3 hilos \_Y ) 10,21,25,25,25,,True,alta,False,403,True
46122,,CL-H,"2 Clavijas de PVC, VOLTECK",[\a ) [\a ),VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Clavijas 2 Polos 2 hilos 15 A [\a ) 2 Piezas 20 400,22,24,24,24,,True,media,True,403,True
46123,,CO-H,"2 Contactos de PVC, VOLTECK",[\a ) [\a ),VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Contactos 2 Polos 2 hilos 15 A [\a ) 2 Piezas 10 100,24,26,26,26,,True,media,True,403,True
46124,,VT-15,"Varilla a tierra, 1.5 m Kit CFE","Varilla a tierra, 1.5 m Kit CFE",,,,160,175,195,195,,True,alta,False,419,True
46125,,CVT,"Conector para varilla a tierra, VOLTECK","Conector para varilla a tierra, Kit CFE",VOLTECK,"Tubos / Componentes para Kit CFE, perfiles monocanales y abrazaderas",,15.50,17,19,19,,True,alta,True,419,True
46126,,REF-305L,"Reflector LED para exteriores 150W 6500K, VOLTECK","Reflectores LED, delgados",VOLTECK LAIT,Iluminación exterior / Reflectores,"Fría 6,500 K 150 W 12,800 lm 4",1150,1265,1390,1390,,True,alta,True,448,True
46127,,REF-306L,"Reflector LED para exteriores 200W 6500K, VOLTECK","Reflectores LED, delgados",VOLTECK LAIT,Iluminación exterior / Reflectores,"Fría 6,500 K 200 W 17,400 lm 2",1800,2000,2200,2200,,True,alta,True,448,True
46128,,ARB-210L,,,,,Satín _ * 350 lm,435,475,525,525,,False,media,True,443,True
46129,,ARB-211L,,,,,Satín [Y * 650 lm,475,525,575,575,,False,media,True,443,True
46139,,MADE-3,,»,,,ro=o =ate,175,160,175,175,,False,media,True,580,True
46141,,PPC-IB,"Placas ciegas Placas, Blanco",Placas ciegas Placas,,,Blanco,26,29,32,32,,True,alta,False,385,True
46142,,CODO-GFCIB,,,,,,,,,,,False,baja,True,,False
46144,,PPC-I,"Placas ciegas Placas, Marfil",Placas ciegas Placas,,,Marfil,26,29,32,32,,True,alta,False,385,True
46145,,CODO-GFCII,,,,,,,,,,,False,baja,True,,False
46146,,TEPAR-60A,"Termopares con piloto, Aluminio",Termopares con piloto,,,Aluminio,90,110,110,110,,True,alta,False,495,True
46147,,TEPAR-60G,"Termopar tipo Greyson, Aluminio",Termopar tipo Greyson,,,Aluminio,117,127,140,140,,True,alta,False,495,True
46148,,TEPAR-60F,"Termopar tipo flauta, Aluminio",Termopar tipo flauta,,,Aluminio,90,110,110,110,,True,alta,False,495,True
46149,,TEPAR-60FB,"Termopar tipo flauta con bujía, Aluminio",Termopar tipo flauta con bujía,,,Aluminio,105,115,125,125,,True,alta,False,495,True
46154,,TUIZ-7/8M,"Tuerca izquierda o|z"", con maneral, 10 100","Tuerca izquierda o|z"", con maneral",,,10 100,38,42,46,46,,True,alta,True,499,True
46160,,MV-33,,,,,,16,16,17.50,17.50,,False,media,True,399,True
46177,,LED-164EC,Foco LED MR16 GU5.3 4W (30W) 3000K luz blanca cálida VOLTECK,,VOLTECK,"Lámparas LED tipo MR 16, PAR, OVNI y cápsula",,,,,,,True,baja,True,,False
46178,,LED-164E,,,,,,,,,,,False,baja,True,,False
46179,,LED-166EC,Foco LED MR16 GU5.3 6W (40W) 3000K luz blanca cálida VOLTECK,,VOLTECK,"Lámparas LED tipo MR 16, PAR, OVNI y cápsula",,,,,,,True,baja,True,,False
46180,,LED-166E,,,,,,,,,,,False,baja,True,,False
46182,,LED-207E,,,,,,,,,,,False,baja,True,,False
46183,,LED-207CE,,,,,,,,,,,False,baja,True,,False
46187,,LED-3011E,,,,,,,,,,,False,baja,True,,False
46188,,LED-3011CE,,,,,,,,,,,False,baja,True,,False
46189,,LES-100L,"Lámpara de LED 5W cuello flexible para escritorio, VOLTECK","Lámpara LED de escritorio, 3 tonos de luz",VOLTECK LAIT,Luces de noche,,295,325,355,355,,True,alta,True,440,True
46191,,LED-3814E,,,,,,,,,,,False,baja,True,,False
46192,,LED-3814CE,,,,,,,,,,,False,baja,True,,False
46195,,LED-G10,,"oco 8 W , tipo globo ocos tiBo 0arra",,,800 lm 60 W,72,79,87,87,,False,media,True,427,True
46196,,MAMO-09,"Malla mosquitera de acero galvanizado, rollo de 11 m, Y®c = 13 kg","Malla mosquitera de acero galvanizado, rollo de 11 m",,,Y®c = 13 kg,1450,1600,1750,1750,,True,alta,False,546,True
46199,,CLI-B,"Clavija industrial blindada no polarizada, VOLTECK",Clavijas y contactos sin tierra,VOLTECK,Clavijas y contactos industriales con y sin tierra,Clavija blindada 2 Polos 2 hilos 15 A [\a ) 1 Pieza,18,20,22,22,,True,alta,True,403,True
46200,,CLI-S,"Clavija industrial blindada polarizada, VOLTECK","Clavijas blindadas , con abrazadera",VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos [\a ) 20,16,17.50,17.50,17.50,,True,alta,True,403,True
46201,,CLR-S,"Clavija industrial reforzada polarizada, VOLTECK","Clavijas reforzadas , con abrazadera",VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos [\a ),16,17.50,17.50,17.50,,True,alta,True,403,True
46202,,CLI-A,"Clavijas blindadas , con abrazadera, 2 Polos 3 hilos [\a ) 20","Clavijas blindadas , con abrazadera",,,2 Polos 3 hilos [\a ) 20,17,19,19,19,,True,alta,False,403,True
46203,,CLI-CH,"Clavijas blindadas , con abrazadera, 2 Polos 3 hilos \_Y ) 10","Clavijas blindadas , con abrazadera",,,2 Polos 3 hilos \_Y ) 10,20,24,24,24,,True,alta,False,403,True
46204,,CLP-S,"Clavija industrial plástica polarizada, VOLTECK",Clavijas plásticas,VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos [\a ) 10,17,19,19,19,,True,alta,True,403,True
46205,,CLP-A,"Clavijas plásticas, 2 Polos 3 hilos [\a ) 20",Clavijas plásticas,,,2 Polos 3 hilos [\a ) 20,18,22,22,22,,True,alta,False,403,True
46206,,CLP-CH,"Clavijas plásticas, 2 Polos 3 hilos \_Y ) 10",Clavijas plásticas,,,2 Polos 3 hilos \_Y ) 10,20,24,24,24,,True,alta,False,403,True
46207,,CLR-A,"Clavijas reforzadas , con abrazadera, 2 Polos 3 hilos [\a )","Clavijas reforzadas , con abrazadera",,,2 Polos 3 hilos [\a ),17,21,21,21,,True,alta,False,403,True
46208,,CLR-CH,"Clavijas reforzadas , con abrazadera, 2 Polos 3 hilos \_Y )","Clavijas reforzadas , con abrazadera",,,2 Polos 3 hilos \_Y ),17,21,21,21,,True,alta,False,403,True
46209,,CL-PL,"2 Clavijas no polarizadas planas de policarbonato, VOLTECK",Clavijas y contactos sin tierra,VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Clavijas planas 2 Polos 2 hilos 10 A [\a ) 2 Piezas,17,17,19,19,,True,alta,True,403,True
46210,,CL-HR,"2 Clavijas no polarizadas redondas de PVC, VOLTECK",Clavijas y contactos sin tierra,VOLTECK,Clavijas y contactos industriales con y sin tierra,2 Polos 2 hilos 15 A [\a ) 2 Piezas,24,26,29,29,,True,alta,True,403,True
46211,,LED-196FC,,,,,,,,,,,False,baja,True,,False
46212,,LED-V3FC,,,,,,,,,,,False,baja,True,,False
46215,,LED-104E,,,,,,,,,,,False,baja,True,,False
46216,,LED-104EC,,,,,,,,,,,False,baja,True,,False
46217,,LED-106E,,,,,,,,,,,False,baja,True,,False
46218,,LED-106EC,,,,,,,,,,,False,baja,True,,False
46221,,LED-100F,,,,,,,,,,,False,baja,True,,False
46222,,LED-125F,,,,,,,,,,,False,baja,True,,False
46223,,VW-007,,,,,,,,,,,False,baja,True,,False
46225,,LED-170,,,,,,,,,,,False,baja,True,,False
46226,,LED-250,,,,,,,,,,,False,baja,True,,False
46227,,LED-350,,,,,,,,,,,False,baja,True,,False
46228,,LED-450,,,,,,,,,,,False,baja,True,,False
46235,,CUG-WC-R,"Cuellos robustos, Con guía",Cuellos robustos,,,Con guía,39,43,47,47,,True,alta,False,532,True
46236,,CU-WC-R,"Cuellos robustos, Sin guía",Cuellos robustos,,,Sin guía,38,42,46,46,,True,alta,False,532,True
46237,,BOAP-1/2F2,,,,,,,,,,,False,baja,True,,False
46238,,JALE-31,"Jaladeras de embutir rectangulares, Cromo mate",Jaladeras de embutir rectangulares,,,Cromo mate,63,69,76,76,,True,alta,False,583,True
46239,,JALE-32,"Jaladeras de embutir ovaladas, Cromo mate",Jaladeras de embutir ovaladas,,,Cromo mate,69,76,84,84,,True,alta,False,583,True
46245,,AD-RP,"Adaptador barra redonda a plana, VOLTECK",Adaptadores de clavija,VOLTECK,Multicontactos y adaptadores,127 V 10,13,14.50,16,16,,True,alta,True,410,True
46246,,AD-PR,"Adaptadores de clavija, 220 V 10",Adaptadores de clavija,,,220 V 10,13,14.50,16,16,,True,alta,False,410,True
46247,,PAE-906GV,"Parrillas de gas, cubierta de vidrio templado, 6 1 Extragrande, 2 grandes, 2 medianos y 1 auxiliar","Parrillas de gas, cubierta de vidrio templado",,,"6 1 Extragrande, 2 grandes, 2 medianos y 1 auxiliar",4250,5150,5150,5150,,True,alta,False,533,True
46248,,PAE-905GV,"Parrillas de gas, cubierta de vidrio templado, 5 1 Extragrande, 1 grande, 2 medianos y 1 auxiliar","Parrillas de gas, cubierta de vidrio templado",,,"5 1 Extragrande, 1 grande, 2 medianos y 1 auxiliar",3800,4550,4550,4550,,True,alta,False,533,True
46249,,PAE-302GV,"Parrillas de gas, cubierta de vidrio templado, 2 1 Extragrande y 1 auxiliar","Parrillas de gas, cubierta de vidrio templado",,,2 1 Extragrande y 1 auxiliar,1850,2250,2250,2250,,True,alta,False,533,True
46250,,AD-270,"Adaptador con supresor de picos 270 joules, VOLTECK","Adaptador con supresor de picos , 735 Joules",VOLTECK,Multicontactos con supresor de picos y contacto inteligente WiFi,,48,53,58,58,,True,alta,True,411,True
46252,,AD-32B,"Adaptadores 3 a 2, Blanco",Adaptadores 3 a 2,,,Blanco,24,29,29,29,,True,alta,False,410,True
46253,,AD-32N,"Bolsa con 2 adaptadores 3 a 2 naranjas, VOLTECK",Adaptadores 3 a 2,VOLTECK,Multicontactos y adaptadores,Naranja,24,29,29,29,,True,alta,True,410,True
46254,,AD-32G,"Adaptadores 3 a 2, Gris",Adaptadores 3 a 2,,,Gris,24,29,29,29,,True,alta,False,410,True
46255,,AD-32B-G,"Adaptadores 3 a 2, Blanco",Adaptadores 3 a 2,,,Blanco,11.50,12.50,12.50,12.50,,True,alta,False,410,True
46256,,AD-32N-G,"Adaptadores 3 a 2, Naranja",Adaptadores 3 a 2,,,Naranja,11.50,12.50,12.50,12.50,,True,alta,False,410,True
46257,,AD-32G-G,"Adaptadores 3 a 2, Gris",Adaptadores 3 a 2,,,Gris,11.50,12.50,12.50,12.50,,True,alta,False,410,True
46258,,SUB-840L,"Luminarios suburbanos LED, planos, alta intensidad, Fría 6,500 K 50 W 5,000 lm 34 × 14 × 5 cm","Luminarios suburbanos LED, planos, alta intensidad",,,"Fría 6,500 K 50 W 5,000 lm 34 × 14 × 5 cm",485,535,585,585,,True,alta,False,446,True
46259,,SUB-841L,"Luminarios suburbanos LED, planos, alta intensidad, Fría 6,500 K 100 W 10,000 lm 47 × 14.5 × 5 cm","Luminarios suburbanos LED, planos, alta intensidad",,,"Fría 6,500 K 100 W 10,000 lm 47 × 14.5 × 5 cm",725,800,880,880,,True,alta,False,446,True
46262,,PLA-602L,"Luminario decorativo LED para baño, tipo plafón, de sobreponer, 1,800 lm, eutra 4¯000 [_ *","Luminario decorativo LED para baño, tipo plafón, de sobreponer, 1,800 lm",,,eutra 4¯000 [_ *,120,130,145,145,,True,alta,False,436,True
46264,,CABO-22B,"Cables dúplex polarizados Cables dúplex polarizados para Caja de contactos para canaleta para bocina, 100 m, bicolor bocina, 100 m, transparentes","Cables dúplex polarizados Cables dúplex polarizados para Caja de contactos para canaleta para bocina, 100 m, bicolor bocina, 100 m, transparentes",,,,185,205,225,225,,True,alta,False,381,True
46265,,CABO-22P,"Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes","Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes",,,,200,220,240,240,,True,alta,False,381,True
46268,,CABO-18B,"Cables dúplex polarizados Cables dúplex polarizados para Caja de contactos para canaleta para bocina, 100 m, bicolor bocina, 100 m, transparentes","Cables dúplex polarizados Cables dúplex polarizados para Caja de contactos para canaleta para bocina, 100 m, bicolor bocina, 100 m, transparentes",,,,335,365,400,400,,True,alta,False,381,True
46269,,CABO-16P,"Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes","Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes",,,,585,645,710,710,,True,alta,False,381,True
46270,,CABO-18P,"Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes","Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes",,,,425,465,515,515,,True,alta,False,381,True
46271,,CABO-20P,"Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes","Cables dúplex polarizados para Caja de contactos para canaleta bocina, 100 m, transparentes",,,,295,325,355,355,,True,alta,False,381,True
46274,,POSE-360,"Portalámpara con sensor de movimiento 360°, VOLTECK",Portalámpara de policarbonato con sensor de movimiento,VOLTECK,Portalámparas,,150,165,180,180,,True,alta,True,414,True
46279,,CAN-1212,"Canaleta de 1 vía 12 x 12 mm, VOLTECK","Canaletas, 2 m",VOLTECK,"Accesorios de audio y video <span class=""Torange"">|</span> Antenas interiores",L 12 × A 12 mm NA,17,19,21,21,,True,alta,True,381,True
46280,,CAN-1020,"Canaleta de 1 vía 10 x 20 mm, VOLTECK","Canaletas, 2 m",VOLTECK,"Accesorios de audio y video <span class=""Torange"">|</span> Antenas interiores",L 20 × A 10 mm NA,21,23,25,25,,True,alta,True,381,True
46281,,CAN-1720,"Canaleta de 1 vía 17 x 20 mm, VOLTECK","Canaletas, 2 m",VOLTECK,"Accesorios de audio y video <span class=""Torange"">|</span> Antenas interiores",L 20 × A 17 mm NA,29,32,35,35,,True,alta,True,381,True
46282,,CAN-1735,"Canaleta de 1 vía 17 x 35 mm, VOLTECK","Canaletas, 2 m",VOLTECK,"Accesorios de audio y video <span class=""Torange"">|</span> Antenas interiores",L 35 × A 17 mm NA,39,43,47,47,,True,alta,True,381,True
46283,,CAN-1020D,"Canaletas, 2 m, L 20 × A 10 mm NA","Canaletas, 2 m",,,L 20 × A 10 mm NA,21,23,25,25,,True,alta,False,381,True
46284,,CAN-1020A,"Canaletas, 2 m, L 20 × A 10 mm Sí","Canaletas, 2 m",,,L 20 × A 10 mm Sí,29,32,35,35,,True,alta,False,381,True
46285,,VW-207,,,,,,,,,,,False,baja,True,,False
46287,,VW-011,,,,,,,,,,,False,baja,True,,False
46290,,SUB-830F,"ABS , con sensor de luz foco LED y brazo, Fría 6,500 K 30 * 2,600 lm","ABS , con sensor de luz foco LED y brazo",,,"Fría 6,500 K 30 * 2,600 lm",705,775,855,855,,True,alta,False,447,True
46291,,CMA-5C,"Candado maletero de combinación TSA, cuerpo metálico, 1","Candado maletero de combinación TSA, cuerpo metálico",,,1,125,137,152,152,,True,alta,False,568,True
46297,,SUB-820F,,,,,"Fría 6,500 K 30 * 2¯600 lm 41 24 cm",895,990,1090,1090,,False,baja,True,447,True
46298,,VW-208,,,,,,,,,,,False,baja,True,,False
46299,,ANG-01BL,,,,,,,,,,,False,baja,True,,False
46301,,DIM-CL2,,,,,,,,,,,False,baja,True,,False
46303,,CAGU-1,"Juego de fusibles automotrices standard y mini, 300 piezas, #1 8 L 400 W 10 cm 30 mm 85 cm","Juego de fusibles automotrices standard y mini, 300 piezas",,,#1 8 L 400 W 10 cm 30 mm 85 cm,29,32,35,35,,True,alta,False,402,True
