codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf,motivo_revision
11373,,BAS-M-60,,,,,88,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
11375,,BPT-5/8,"Juegos de 6 brocas planas para madera, m|z",Juegos de 6 brocas planas para madera,,,m|z,47,52,57,57,,True,alta,True,72,True,discrepancia_clave
11378,,BPT-3/4,"Juegos de 6 brocas planas para madera, k|v",Juegos de 6 brocas planas para madera,,,k|v,49,59,59,59,,True,alta,True,72,True,discrepancia_clave
11381,,BPT-7/8,"Juegos de 6 brocas planas para madera, o|z",Juegos de 6 brocas planas para madera,,,o|z,50,60,60,60,,True,alta,True,72,True,discrepancia_clave
11387,,BPT-1-1/8,"Juegos de 6 brocas planas para madera, 1 i|z",Juegos de 6 brocas planas para madera,,,1 i|z,62,68,75,75,,True,alta,True,72,True,discrepancia_clave
11390,,BPT-1-1/4,"Juegos de 6 brocas planas para madera, 1 i|v",Juegos de 6 brocas planas para madera,,,1 i|v,64,70,77,77,,True,alta,True,72,True,discrepancia_clave
11391,,PCS-4L,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11392,,LLM-2,,<.>. c.>F@ D3cF@¯ mango de madera con tornillos,,,,72,79,87,87,,False,media,True,208,True,descripcion_ambigua;extraccion_ambigua
11393,,BPT-1-1/2,Juegos de 6 brocas planas para madera,Juegos de 6 brocas planas para madera,,,,170,205,205,205,,True,alta,True,72,True,discrepancia_clave
11402,,JBAV-13,"Juego de 13 brocas HSS para metal en estuche, TRUPER EXPERT","Juego de 13 brocas , Trugold , 135°",TRUPER EXPERT,Brocas para metal (juegos) y despachadores,,419,459,509,509,,True,alta,True,64,True,discrepancia_descripcion
11403,,MT-3/16X24,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11404,,MT-3/16X32,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11405,,MT-1/4X20,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11406,,MT-1/4X28,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11407,,MT-5/16X18,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11408,,MT-5/16X24,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11409,,MT-3/8X16,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11410,,MT-3/8X24,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11411,,MT-7/16X14,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11412,,MT-7/16X20,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11413,,MT-1/2X13,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11414,,MT-1/2X20,,Manerales en “T” para machuelos,,,(19 mm),140,170,170,170,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11415,,MT-1/8X40,,Manerales tipo garrote para machuelos,,,"machuelos de 3⁄sx"" a 1⁄2""",,,,,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua;precio_no_recuperado
11416,,MT-1/8X44,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11417,,MT-5/32X32,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11418,,MT-5/32X36,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11419,,MT-7/32X24,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11420,,MT-7/32X32,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11421,,MT-9/16X12,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,205,225,245,245,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11422,,MT-9/16X18,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,300,330,360,360,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11423,,MT-5/8X11,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,"%»58+11 4 5⁄8""",215,235,255,255,,False,baja,True,220,True,clave_ambigua;extraccion_ambigua
11424,,MT-5/8X18,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,"%»58+18 4 5⁄8""",215,235,255,255,,False,baja,True,220,True,clave_ambigua;extraccion_ambigua
11425,,MT-3/4X10,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,315,345,380,380,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11426,,MT-3/4X16,,Machuelos semicónicos Manerales tipo garrote para machuelos,,,,315,345,380,380,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11434,,MAN-GA-1/4,,Manerales tipo garrote para machuelos,,,(6 mm),83,102,102,102,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11435,,MAN-GA-3/8,,Manerales tipo garrote para machuelos,,,(10 mm),83,102,102,102,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11436,,MAN-GA-1/2,,Manerales tipo garrote para machuelos,,,(13 mm),145,175,175,175,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11437,,MAN-GA-3/4,,Manerales tipo garrote para machuelos,,,(19 mm),300,360,360,360,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11438,,MAN-T-3/16,,Manerales en “T” para machuelos,,,(5 mm),63,76,76,76,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11439,,MAN-T-1/4,,Manerales en “T” para machuelos,,,(6 mm),83,102,102,102,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11440,,MAN-T-1/2,,Manerales en “T” para machuelos,,,(19 mm),140,170,170,170,,False,baja,True,220,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11442,,J-MATA-40,,,,,]c !ieNas,895,1090,1090,1090,,False,media,True,220,True,descripcion_ambigua;extraccion_ambigua
11443,,J-MATA-60,,,,,`Y !ieNas,1315,1600,1600,1600,,False,media,True,220,True,descripcion_ambigua;extraccion_ambigua
11444,,BROU-RB1/2X,"Brocas corte recto con balero, i|t i|t (13 mm) i|t (13 mm)",Brocas corte recto con balero,,,i|t i|t (13 mm) i|t (13 mm),130,145,160,160,,True,alta,True,75,True,discrepancia_clave
11452,,BROU-R2-1/4M,"Brocas rectas de dos filos Brocas corte recto con balero, i|v (6 mm) jm|ut (20 mm)",Brocas rectas de dos filos Brocas corte recto con balero,,,i|v (6 mm) jm|ut (20 mm),85,95,105,105,,True,alta,True,75,True,discrepancia_clave
11453,,BROU-R2-1/4L,"Brocas rectas de dos filos Brocas corte recto con balero, i|v (6 mm) 1 (25 mm)",Brocas rectas de dos filos Brocas corte recto con balero,,,i|v (6 mm) 1 (25 mm),98,108,118,118,,True,alta,True,75,True,discrepancia_clave
11454,,BROU-R2-5/16,"Brocas rectas de dos filos Brocas corte recto con balero, m|sx (8 mm) 1 (25 mm)",Brocas rectas de dos filos Brocas corte recto con balero,,,m|sx (8 mm) 1 (25 mm),110,120,130,130,,True,alta,True,75,True,discrepancia_clave
11455,,BROU-R2-3/8,"Brocas rectas de dos filos Brocas corte recto con balero, k|z (10 mm) 1 (25 mm)",Brocas rectas de dos filos Brocas corte recto con balero,,,k|z (10 mm) 1 (25 mm),117,127,140,140,,True,alta,True,75,True,discrepancia_clave
11456,,BROU-R2-1/2,"Brocas rectas de dos filos Brocas corte recto con balero, i|t (13 mm) 1 (25 mm)",Brocas rectas de dos filos Brocas corte recto con balero,,,i|t (13 mm) 1 (25 mm),150,165,180,180,,True,alta,True,75,True,discrepancia_clave
11459,,BROU-R2-3/4,"Brocas rectas de dos filos Brocas corte recto con balero, k|v (19 mm) jm|ut (20 mm)",Brocas rectas de dos filos Brocas corte recto con balero,,,k|v (19 mm) jm|ut (20 mm),195,215,235,235,,True,alta,True,75,True,discrepancia_clave
11460,,BROU-MC1/4,"Brocas media caña, i|v (6 mm) k|z (10 mm)",Brocas media caña,,,i|v (6 mm) k|z (10 mm),72,87,87,87,,True,alta,True,75,True,discrepancia_clave
11461,,BROU-MC3/8,"Brocas media caña, k|z (10 mm) k|z (10 mm)",Brocas media caña,,,k|z (10 mm) k|z (10 mm),78,86,96,96,,True,alta,True,75,True,discrepancia_clave
11462,,BROU-MC1/2,"Brocas media caña, i|t (13 mm) k|z (10 mm)",Brocas media caña,,,i|t (13 mm) k|z (10 mm),90,100,110,110,,True,alta,True,75,True,discrepancia_clave
11463,,BROU-MC3/4,"Brocas media caña, k|v (19 mm) i|t (13 mm)",Brocas media caña,,,k|v (19 mm) i|t (13 mm),157,172,187,187,,True,alta,True,75,True,discrepancia_clave
11464,,BROU-MC1/2X,"Broca media caña con balero, i|t i|t (13 mm) k|z (10 mm)",Broca media caña con balero,,,i|t i|t (13 mm) k|z (10 mm),98,108,118,118,,True,alta,True,75,True,discrepancia_clave
11465,,BROU-V3/8,"Brocas corte en “V”, k|z (10 mm) i|t (13 mm)",Brocas corte en “V”,,,k|z (10 mm) i|t (13 mm),85,95,105,105,,True,alta,True,75,True,discrepancia_clave
11466,,BROU-V1/2,"Brocas corte en “V”, i|t (13 mm) i|t (13 mm)",Brocas corte en “V”,,,i|t (13 mm) i|t (13 mm),98,108,118,118,,True,alta,True,75,True,discrepancia_clave
11467,,BROU-V7/8,"Brocas corte en “V”, o|z (22 mm) ii|sx (18 mm)",Brocas corte en “V”,,,o|z (22 mm) ii|sx (18 mm),195,215,235,235,,True,alta,True,75,True,discrepancia_clave
11468,,BROU-CH1-1/4X,"Broca chaflán, k|z 1 i|v (32 mm) iq|ut (15 mm)",Broca chaflán,,,k|z 1 i|v (32 mm) iq|ut (15 mm),200,220,240,240,,True,alta,True,74,True,discrepancia_clave
11470,,BROU-RD1-1/4X,"Brocas redondeadoras, i|t 1 i|v (32 mm) ii|sx (17 mm)",Brocas redondeadoras,,,i|t 1 i|v (32 mm) ii|sx (17 mm),210,230,250,250,,True,alta,True,74,True,discrepancia_clave
11471,,BROU-RD1-1/2X,"Brocas redondeadoras, i|t 1 i|t (38 mm) k|v (19 mm)",Brocas redondeadoras,,,i|t 1 i|t (38 mm) k|v (19 mm),260,315,315,315,,True,alta,True,74,True,discrepancia_clave
11473,,BROU-RM1-1/4X,"Brocas redondeadoras de moldura, k|z 1 i|v (32 mm) ii|sx (17 mm)",Brocas redondeadoras de moldura,,,k|z 1 i|v (32 mm) ii|sx (17 mm),210,230,250,250,,True,alta,True,74,True,discrepancia_clave
11474,,BROU-RM1-1/2X,"Brocas redondeadoras de moldura, k|z 1 i|t (38 mm) k|v (19 mm)",Brocas redondeadoras de moldura,,,k|z 1 i|t (38 mm) k|v (19 mm),260,285,315,315,,True,alta,True,74,True,discrepancia_clave
11475,,BROU-CP1/2,"Brocas cola de pato, i|t (13 mm) i|t (13 mm)",Brocas cola de pato,,,i|t (13 mm) i|t (13 mm),90,110,110,110,,True,alta,True,74,True,discrepancia_clave
11477,,BROU-RB1-1/4X,"Brocas rebajadoras, i|t 1 i|v (32 mm) i|t (13 mm)",Brocas rebajadoras,,,i|t 1 i|v (32 mm) i|t (13 mm),215,235,255,255,,True,alta,True,74,True,discrepancia_clave
11479,,BROU-PP1-1/8X,"Brocas pecho paloma Broca moldura clásica, i|t 1 i|z (29 mm) i|t (13 mm)",Brocas pecho paloma Broca moldura clásica,,,i|t 1 i|z (29 mm) i|t (13 mm),195,215,235,235,,True,alta,True,74,True,discrepancia_clave
11480,,BROU-PP1-3/8X,"Brocas pecho paloma Broca moldura clásica, i|t 1 k|z (35 mm) ii|sx (18 mm)",Brocas pecho paloma Broca moldura clásica,,,i|t 1 k|z (35 mm) ii|sx (18 mm),305,335,365,365,,True,alta,True,74,True,discrepancia_clave
11481,,BROU-DR1-3/8X,"Broca doble romana, k|z 1 k|z (35 mm) o|z (22 mm)",Broca doble romana,,,k|z 1 k|z (35 mm) o|z (22 mm),360,395,435,435,,True,alta,True,74,True,discrepancia_clave
11482,,BROU-C1-3/8X,"Broca clásica, i|t 1 k|z (35 mm) ii|sx (18 mm)",Broca clásica,,,i|t 1 k|z (35 mm) ii|sx (18 mm),295,325,355,355,,True,alta,True,74,True,discrepancia_clave
11485,,BROU-BC1-1/8X,"Broca cuarto bocel, k|z 1 i|z (29 mm) q|sx (14 mm)",Broca cuarto bocel,,,k|z 1 i|z (29 mm) q|sx (14 mm),215,235,255,255,,True,alta,True,74,True,discrepancia_clave
11486,,BROU-M1-1/8X,"Broca moldura clásica, i|t 1 i|z (29 mm) i|t (13 mm)",Broca moldura clásica,,,i|t 1 i|z (29 mm) i|t (13 mm),185,205,225,225,,True,alta,True,74,True,discrepancia_clave
11525,,LLM-2C,,"<.>. c.>F@ 23>F.2@ cG.2D.2@ 1⁄v""¯ mango de madera con tornillos",,,,72,79,87,87,,False,media,True,208,True,descripcion_ambigua;extraccion_ambigua
11529,,CO-510,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11530,,ACO-2,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11531,,ACO-3,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11535,,CO-512,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11539,,CEA-18E,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11540,,CEA-10,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11541,,CT-612,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11542,,CT-612X,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11553,,CEA-18,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11556,,CEA-36,"Cepillo de alambre 114 pinceles,rectangular sin mango,TRUPER",,TRUPER,Cepillos de alambre e industriales,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
11559,,CEA-54,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11562,,CEA-72,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11567,,ABT-742,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11573,,CA-1-1/2F,"Cardas circulares alambre grueso, 0.17 mm (0.006"") 1 1⁄2 8 mm (5⁄sx"")",Cardas circulares alambre grueso,,,"0.17 mm (0.006"") 1 1⁄2 8 mm (5⁄sx"")",33,39,39,39,,True,alta,True,81,True,discrepancia_clave
11578,,DID-140,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11579,,DID-170,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11580,,DID-370,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11581,,DID-340,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11582,,DID-345,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11591,,CO-1-3/4F,"Cardas de copa alambre grueso, 0.17 mm (0.006"") 1 3⁄4 15 mm (1q⁄u2"")",Cardas de copa alambre grueso,,,"0.17 mm (0.006"") 1 3⁄4 15 mm (1q⁄u2"")",56,61,67,67,,True,alta,True,81,True,discrepancia_clave
11592,,CO-2-3/4F,"Cardas de copa alambre grueso, 0.17 mm (0.006"") 2 3⁄4 19 mm (3⁄v"")",Cardas de copa alambre grueso,,,"0.17 mm (0.006"") 2 3⁄4 19 mm (3⁄v"")",74,82,90,90,,True,alta,True,81,True,discrepancia_clave
11593,,COM-3/4,"Cardas de copa alambre grueso, 0.3 mm (0.012"") 3⁄4 23 mm (jq⁄u2"")",Cardas de copa alambre grueso,,,"0.3 mm (0.012"") 3⁄4 23 mm (jq⁄u2"")",33,36,39,39,,True,alta,True,81,True,discrepancia_clave
11596,,COM-1-1/8,"Cardas de copa alambre grueso, 0.3 mm (0.012"") 1 1⁄z 23 mm (jq⁄u2"")",Cardas de copa alambre grueso,,,"0.3 mm (0.012"") 1 1⁄z 23 mm (jq⁄u2"")",50,55,60,60,,True,alta,True,81,True,discrepancia_clave
11605,,ACO-2M,,,,,2,370,405,445,445,,False,media,True,35,True,descripcion_ambigua;extraccion_ambigua
11613,,LIMA-150,,,,,195,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
11624,,LIAG-240,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11625,,LIAG-280,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11626,,LIAG-320,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11627,,LIAG-360,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11628,,LIAG-400,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11629,,LIAG-500,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11630,,LIAG-600,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11631,,ACO-3M,,,,,3,380,420,460,460,,False,media,True,35,True,descripcion_ambigua;extraccion_ambigua
11632,,LIAG-1000,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11634,,LIAG-1200,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11635,,DICOF-4510I,"Disco abrasivo de corte preciso acero inox 4-1/2""x1mm TRUPER",de corte preciso para acero inoxidable Discos de corte preciso para metal,TRUPER,"Discos abrasivos de corte preciso para metal, acero inoxidable, multimaterial y de diamante","^ i|t 1 mm 13,200 rpm",18,20,22,22,,True,alta,True,152,True,discrepancia_descripcion
11647,,LIAG-1500,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11648,,LIAG-2000,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11661,,LIPL-100-1-1/2X45,"Lijas para plomero, en rollo, 100 45 m","Lijas para plomero, en rollo",,,100 45 m,385,425,465,465,,True,alta,True,197,True,discrepancia_clave
11663,,LIPL-120-1-1/2X45,"Lijas para plomero, en rollo, 120 45 m","Lijas para plomero, en rollo",,,120 45 m,385,425,465,465,,True,alta,True,197,True,discrepancia_clave
11678,,DLT-1733,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11681,,CB-IMP-1/2N,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11682,,IMP-1/2N,,,,,,1320,1455,1455,1455,,False,media,True,251,True,descripcion_ambigua;discrepancia_clave;extraccion_ambigua
11690,,425-114,,para fumigador,,,para boquilla 10,21,25,25,25,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11693,,425-064,,para fumigador,,,dosificadora 10,35,42,42,42,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11694,,425-022,,Refacciones para fumigador FM-425,,,check-N 10 100,42,,42,42,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11697,,425-085,,para fumigador,,,rociador mixto 1,335,400,400,400,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11699,,425-031,,para fumigador,,,con perno 1,77,95,95,95,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11700,,BVI-1/8,"Brocas para vidrio y azulejo, i|z 2",Brocas para vidrio y azulejo,,,i|z 2,39,43,47,47,,True,alta,True,66,True,discrepancia_clave
11701,,BVI-3/16,"Brocas para vidrio y azulejo, k|sx 2",Brocas para vidrio y azulejo,,,k|sx 2,52,57,62,62,,True,alta,True,66,True,discrepancia_clave
11702,,BVI-1/4,"Brocas para vidrio y azulejo, i|v 2",Brocas para vidrio y azulejo,,,i|v 2,65,72,79,79,,True,alta,True,66,True,discrepancia_clave
11703,,BVI-5/16,"Brocas para vidrio y azulejo, m|sx 3",Brocas para vidrio y azulejo,,,m|sx 3,72,79,87,87,,True,alta,True,66,True,discrepancia_clave
11704,,BVI-3/8,"Brocas para vidrio y azulejo, k|z 3",Brocas para vidrio y azulejo,,,k|z 3,90,100,110,110,,True,alta,True,66,True,discrepancia_clave
11705,,BVI-1/2,"Brocas para vidrio y azulejo, i|t 4",Brocas para vidrio y azulejo,,,i|t 4,117,127,140,140,,True,alta,True,66,True,discrepancia_clave
11709,,HC-1-3/4,"Hachas cazadoras, mango de hickory, 1 3⁄4 lb [_ i|t (39 cm)","Hachas cazadoras, mango de hickory",,,1 3⁄4 lb [_ i|t (39 cm),275,300,330,330,,True,alta,True,180,True,discrepancia_clave
11733,,425-063,,Refacciones para fumigador FM-425,,,para vástago N 10 100,18,,18,18,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11740,,CAT-45ND,,,,,82,,,,,,False,baja,True,,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua;precio_no_recuperado
11752,,CAT-50ND,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11753,,CAT-15ND,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11761,,CAT-55ND,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11767,,CB-ESMA-4580N,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11776,,CAT-60ND,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11777,,CAT-60PL,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11779,,SICI-7-1/4N4,"Sierra circular 1,800 W","Sierra circular 1,800 W",TRUPER,,,2350,2465,2590,2590,,True,alta,True,245,True,discrepancia_clave
11781,,SOIN-101,,VRD,,,,2750,3050,3050,3050,,False,media,True,354,True,descripcion_ambigua;extraccion_ambigua
11787,,SOIN-110/130,,VRD,,,,2950,3100,3250,3250,,False,media,True,354,True,descripcion_ambigua;discrepancia_clave;extraccion_ambigua
11789,,RE-PIPI-420X,"Repuestos de pistolas para pintar, PIPI-420X, TRUPER EXPERT",para pintar PIPI-440X y PIPI-420X,TRUPER EXPERT,"Pistolas de aire de GRAVEDAD, flujo de aire controlado",PIPI-420X,500,600,600,600,,True,media,True,109,True,extraccion_ambigua
11835,,425-002,,para fumigador,,,para tapa 10,50,60,60,60,,False,baja,True,274,True,clave_ambigua;discrepancia_clave;extraccion_ambigua
11850,,N,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11852,,RN,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11856,,SS,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11858,,LLSS,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11862,,RSO,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11863,,TN-AZ-9X,"Tenaza 9"" para azulejo, TRUPER EXPERT",Tenaza profesional para azulejo mangos Comfort Grip,TRUPER EXPERT,Tenazas | Tiroleras,c (23 cm),295,325,355,355,,True,alta,True,367,True,discrepancia_descripcion
11866,,CM,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
11867,,PUDE-9060,,Estuches con 5 extensiones magnéticas 7eLa6@>a<eE 86Ga<eE,,,60 mm,103,113,123,123,,False,media,True,317,True,descripcion_ambigua;extraccion_ambigua
11868,,R,"Rin, eje y baleros para carretillas EXPERT, TRUPER y PRETUL","para carretillas, bastidor tipo americano",TRUPER,Refacciones para carretillas bastidor tubular,1,175,215,215,215,,True,alta,True,88,True,discrepancia_descripcion
11869,,PUDE-9070,,Estuches con 5 extensiones magnéticas 7eLa6@>a<eE 86Ga<eE,,,70 mm,110,120,130,130,,False,media,True,317,True,descripcion_ambigua;extraccion_ambigua
11870,,E,"Eje corto para carretillas 1 llanta EXPERT, TRUPER y PRETUL",,TRUPER,Refacciones para carretillas bastidor tubular,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
11871,,PUDE-9100,,Estuches con 5 extensiones magnéticas 7eLa6@>a<eE 86Ga<eE,,,100 mm,135,150,165,165,,False,media,True,317,True,descripcion_ambigua;extraccion_ambigua
11875,,PUDE-9090,,Extensiones magnéticas arF81G<adaE para puntas,,,3 i⁄t (90 mm),129,143,158,158,,False,media,True,317,True,descripcion_ambigua;extraccion_ambigua
11876,,J-CH,Chumaceras para carretillas de 1 llanta EXPERT/TRUPER/PRETUL,,TRUPER,Refacciones para carretillas bastidor tubular,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
11882,,SL-45/50/60,2 soportes calibre 15 para carretillas TRUPER,,TRUPER,Refacciones para carretillas bastidor tubular,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
11884,,JSD-45/50/60,2 tirantes calibre 15 para carretillas TRUPER y EXPERT,,TRUPER EXPERT,Refacciones para carretillas bastidor tubular,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
11886,,RT,Puente 580 kg para carretillas TRUPER,,TRUPER,Refacciones para carretillas bastidor tubular,6,55,66,66,66,,True,media,True,88,True,extraccion_ambigua
